city,id,ksi_id
NA,NA,7786900
NA,NA,7786901
NA,NA,7786902
NA,NA,7786903
NA,NA,7787521
NA,NA,7787522
NA,NA,7787827
NA,NA,7787828
NA,NA,7787885
NA,NA,7787886
NA,NA,7787887
NA,NA,7775674
NA,NA,7775675
NA,NA,7788479
NA,NA,7788480
NA,NA,7788481
NA,NA,7788482
NA,NA,7788483
NA,NA,7790634
NA,NA,7790635
NA,NA,7773871
NA,NA,7773872
NA,NA,7773873
NA,NA,7774164
NA,NA,7774165
NA,NA,7774166
NA,NA,7792144
NA,NA,7792145
NA,NA,7774517
NA,NA,7774518
NA,NA,7774519
NA,NA,7790610
NA,NA,7790611
NA,NA,7790612
NA,NA,7790613
NA,NA,7775214
NA,NA,7775215
NA,NA,7775216
NA,NA,7775217
NA,NA,7790024
NA,NA,7790025
NA,NA,7790048
NA,NA,7790049
NA,NA,7790029
NA,NA,7790030
NA,NA,7791068
NA,NA,7791069
NA,NA,7778862
NA,NA,7778863
NA,NA,7778864
NA,NA,7775830
NA,NA,7775831
NA,NA,7775832
NA,NA,7775925
NA,NA,7775926
NA,NA,7775927
NA,NA,7775928
NA,NA,7775929
NA,NA,7775930
NA,NA,7792186
NA,NA,7792187
NA,NA,7791137
NA,NA,7791138
NA,NA,7777323
NA,NA,7777324
NA,NA,7777325
NA,NA,7792774
NA,NA,7792775
NA,NA,7792776
NA,NA,7792777
NA,NA,7779291
NA,NA,7779292
NA,NA,7779293
NA,NA,7779294
NA,NA,7779295
NA,NA,7779455
NA,NA,7779456
NA,NA,7779457
NA,NA,7779458
NA,NA,7779459
NA,NA,7780424
NA,NA,7780425
NA,NA,7780465
NA,NA,7780466
NA,NA,7780467
NA,NA,7780468
NA,NA,7780469
NA,NA,7780470
NA,NA,7780848
NA,NA,7780849
NA,NA,7781194
NA,NA,7781195
NA,NA,7781196
NA,NA,7781197
NA,NA,7797478
NA,NA,7797479
NA,NA,7797480
NA,NA,7797555
NA,NA,7797556
NA,NA,7798413
NA,NA,7798414
NA,NA,7798415
NA,NA,7783241
NA,NA,7783242
NA,NA,7783243
NA,NA,7783244
NA,NA,7783245
NA,NA,7783233
NA,NA,7783234
NA,NA,7783502
NA,NA,7783503
NA,NA,7783504
